"train_id","train_number","seq_number","sttn_code","wtt_dprt_time","wtt_arvl_time","ptt_dprt_time","ptt_arvl_time","day_of_run","run_time","intr_dist","cum_dist","zone_code","dvsn_code","loco_change_point","loco_traction_change","block_section_speed","wtt_dprt_time_sec","wtt_arvl_time_sec","ptt_dprt_time_sec","ptt_arvl_time_sec"
829917,"12488",156,"KWR","22:18","22:18","00:00","00:00","1,1,1,1,1,1,1","105.00","3.68","947.21","ECR","DNR",NULL,"N",130,80310,80310,0,0
829917,"12488",157,"PAIL","22:23","22:23","00:00","00:00","1,1,1,1,1,1,1","90.00","2.86","950.07","ECR","DNR",NULL,"N",130,80580,80580,0,0
829917,"12488",158,"BTA","22:29","22:29","00:00","00:00","1,1,1,1,1,1,1","165.00","5.48","955.55","ECR","DNR",NULL,"N",130,80985,80985,0,0
829917,"12488",159,"PATL","22:30","22:30","00:00","00:00","1,1,1,1,1,1,1","60.00","1.99","957.54","ECR","DNR",NULL,"N",130,81045,81045,0,0
829917,"12488",160,"SDE","22:32","22:32","00:00","00:00","1,1,1,1,1,1,1","75.00","2.63","960.17","ECR","DNR",NULL,"N",130,81120,81120,0,0
829917,"12488",161,"GNHI","22:33","22:33","00:00","00:00","1,1,1,1,1,1,1","75.00","2.77","962.94","ECR","DNR",NULL,"N",130,81195,81195,0,0
829917,"12488",162,"NEO","22:42","22:42","00:00","00:00","1,1,1,1,1,1,1","120.00","4.28","967.22","ECR","DNR",NULL,"N",130,81735,81735,0,0
829917,"12488",163,"DNR","23:02","22:52","22:52","22:50","1,1,1,1,1,1,1","240.00","5.77","972.99","ECR","DNR",NULL,"N",50,82920,82320,82320,82200
829917,"12488",164,"PPTA","23:25","23:15","23:20","23:10","1,1,1,1,1,1,1","480.00","5.90","978.89","ECR","DNR",NULL,"N",60,84300,83700,84000,83400
829917,"12488",165,"DGBH","23:32","23:32","00:00","00:00","1,1,1,1,1,1,1","180.00","2.80","981.69","ECR","DNR",NULL,"N",60,84720,84720,0,0
829917,"12488",166,"BPGJ","23:50","23:50","00:00","00:00","1,1,1,1,1,1,1","660.00","8.66","990.35","ECR","SEE",NULL,"N",50,85800,85800,0,0
829917,"12488",167,"SEE","23:59","23:59","00:00","00:00","1,1,1,1,1,1,1","300.00","3.81","994.16","ECR","SEE",NULL,"N",75,86340,86340,0,0
829917,"12488",168,"HJP","00:09","00:09","00:00","00:00","1,1,1,1,1,1,1","300.00","5.58","999.74","ECR","SEE",NULL,"N",80,86940,86940,0,0
829917,"12488",169,"CKRD","00:19","00:19","00:00","00:00","1,1,1,1,1,1,1","240.00","6.64","1006.38","ECR","SEE",NULL,"N",80,87540,87540,0,0
829917,"12488",170,"AYRN","00:22","00:22","00:00","00:00","1,1,1,1,1,1,1","120.00","3.82","1010.20","ECR","SEE",NULL,"N",110,87750,87750,0,0
829917,"12488",171,"DHBI","00:24","00:24","00:00","00:00","1,1,1,1,1,1,1","105.00","2.83","1013.03","ECR","SEE",NULL,"N",110,87855,87855,0,0
829917,"12488",172,"CSR","00:25","00:25","00:00","00:00","1,1,1,1,1,1,1","90.00","2.40","1015.43","ECR","SEE",NULL,"N",110,87945,87945,0,0
829917,"12488",173,"GKHT","00:27","00:27","00:00","00:00","1,1,1,1,1,1,1","75.00","2.22","1017.65","ECR","SEE",NULL,"N",110,88020,88020,0,0
829917,"12488",174,"DES","00:29","00:29","00:00","00:00","1,1,1,1,1,1,1","75.00","2.21","1019.86","ECR","SEE",NULL,"N",80,88140,88140,0,0
829917,"12488",175,"SDG","00:32","00:32","00:00","00:00","1,1,1,1,1,1,1","165.00","4.83","1024.69","ECR","SEE",NULL,"N",90,88320,88320,0,0
829917,"12488",176,"MNO","00:35","00:35","00:00","00:00","1,1,1,1,1,1,1","180.00","5.26","1029.95","ECR","SEE",NULL,"N",110,88500,88500,0,0
829917,"12488",177,"BDUA","00:37","00:37","00:00","00:00","1,1,1,1,1,1,1","165.00","3.99","1033.94","ECR","SEE",NULL,"N",110,88665,88665,0,0
829917,"12488",178,"SPP","00:41","00:41","00:00","00:00","1,1,1,1,1,1,1","150.00","3.65","1037.59","ECR","SEE",NULL,"N",110,88860,88860,0,0
829917,"12488",179,"NNNL","00:45","00:45","00:00","00:00","1,1,1,1,1,1,1","180.00","5.12","1042.71","ECR","SEE",NULL,"N",110,89100,89100,0,0
829917,"12488",180,"RJJN","00:48","00:48","00:00","00:00","1,1,1,1,1,1,1","135.00","3.85","1046.56","ECR","SEE",NULL,"N",110,89295,89295,0,0
829917,"12488",181,"MOG","00:50","00:50","00:00","00:00","1,1,1,1,1,1,1","135.00","3.85","1050.41","ECR","SEE",NULL,"N",110,89430,89430,0,0
829917,"12488",182,"HBP","00:53","00:53","00:00","00:00","1,1,1,1,1,1,1","180.00","5.42","1055.83","ECR","SEE",NULL,"N",110,89610,89610,0,0
829917,"12488",183,"VPDA","00:57","00:57","00:00","00:00","1,1,1,1,1,1,1","150.00","4.59","1060.42","ECR","SEE",NULL,"N",110,89820,89820,0,0
829917,"12488",184,"SPPA","00:59","00:59","00:00","00:00","1,1,1,1,1,1,1","150.00","4.46","1064.88","ECR","SEE",NULL,"N",110,89970,89970,0,0
829917,"12488",185,"FAH","01:00","01:00","00:00","00:00","1,1,1,1,1,1,1","75.00","2.15","1067.03","ECR","SEE",NULL,"N",110,90045,90045,0,0
829917,"12488",186,"BCA","01:15","01:15","00:00","00:00","1,1,1,1,1,1,1","270.00","4.02","1071.05","ECR","SEE",NULL,"N",110,90900,90900,0,0
829917,"12488",187,"MPNH","01:17","01:17","00:00","00:00","1,1,1,1,1,1,1","150.00","4.35","1075.40","ECR","SEE",NULL,"N",110,91050,91050,0,0
829917,"12488",188,"TGA","01:23","01:23","00:00","00:00","1,1,1,1,1,1,1","165.00","4.65","1080.05","ECR","SEE",NULL,"N",110,91380,91380,0,0
829917,"12488",189,"BUJ","01:26","01:26","00:00","00:00","1,1,1,1,1,1,1","165.00","4.71","1084.76","ECR","SEE",NULL,"N",110,91590,91590,0,0
829917,"12488",190,"BJU","01:45","01:35","01:45","01:35","1,1,1,1,1,1,1","300.00","2.81","1087.57","ECR","SEE",NULL,"N",110,92700,92100,92700,92100
829917,"12488",191,"NBJU","01:52","01:52","00:00","00:00","1,1,1,1,1,1,1","120.00","2.02","1089.59","ECR","SEE",NULL,"N",110,93120,93120,0,0
829917,"12488",192,"BEHT","01:53","01:53","00:00","00:00","1,1,1,1,1,1,1","90.00","2.80","1092.39","ECR","SEE",NULL,"N",110,93210,93210,0,0
829917,"12488",193,"TIL","01:57","01:57","00:00","00:00","1,1,1,1,1,1,1","225.00","3.51","1095.90","ECR","SEE",NULL,"N",110,93435,93435,0,0
829917,"12488",194,"SHHT","01:59","01:59","00:00","00:00","1,1,1,1,1,1,1","105.00","3.00","1098.90","ECR","SEE",NULL,"N",110,93540,93540,0,0
829917,"12488",195,"BGS","02:05","02:03","02:03","02:01","1,1,1,1,1,1,1","135.00","4.02","1102.92","ECR","SEE",NULL,"N",110,93900,93780,93780,93660
829917,"12488",196,"LAK","02:11","02:11","00:00","00:00","1,1,1,1,1,1,1","240.00","7.36","1110.28","ECR","SEE",NULL,"N",110,94260,94260,0,0
829917,"12488",197,"DPL","02:14","02:14","00:00","00:00","1,1,1,1,1,1,1","180.00","5.44","1115.72","ECR","SEE",NULL,"N",110,94440,94440,0,0
829917,"12488",198,"LKN","02:17","02:17","00:00","00:00","1,1,1,1,1,1,1","180.00","5.12","1120.84","ECR","SEE",NULL,"N",110,94620,94620,0,0
829917,"12488",199,"SANH","02:20","02:20","00:00","00:00","1,1,1,1,1,1,1","210.00","6.03","1126.87","ECR","SEE",NULL,"N",110,94830,94830,0,0
829917,"12488",200,"SKJ","02:27","02:27","00:00","00:00","1,1,1,1,1,1,1","120.00","3.22","1130.09","ECR","SEE",NULL,"N",110,95250,95250,0,0
829917,"12488",201,"UMNR","02:36","02:36","00:00","00:00","1,1,1,1,1,1,1","210.00","6.20","1136.29","ECR","SEE",NULL,"N",110,95760,95760,0,0
829917,"12488",202,"KGG","02:45","02:43","02:43","02:41","1,1,1,1,1,1,1","240.00","7.00","1143.29","ECR","SEE",NULL,"N",110,96300,96180,96180,96060
829917,"12488",203,"MNE","02:55","02:55","00:00","00:00","1,1,1,1,1,1,1","420.00","8.74","1152.03","ECR","SEE",NULL,"N",110,96900,96900,0,0
829917,"12488",204,"CDBN","02:57","02:57","00:00","00:00","1,1,1,1,1,1,1","165.00","4.80","1156.83","ECR","SEE",NULL,"N",110,97065,97065,0,0
829917,"12488",205,"MSK","03:02","03:02","00:00","00:00","1,1,1,1,1,1,1","195.00","5.70","1162.53","ECR","SEE",NULL,"N",110,97320,97320,0,0
829917,"12488",206,"GAI","03:07","03:07","00:00","00:00","1,1,1,1,1,1,1","165.00","4.37","1166.90","ECR","SEE",NULL,"N",110,97620,97620,0,0
829917,"12488",207,"PSR","03:13","03:13","00:00","00:00","1,1,1,1,1,1,1","360.00","8.08","1174.98","ECR","SEE",NULL,"N",110,98025,98025,0,0
829917,"12488",208,"BRKB","03:19","03:19","00:00","00:00","1,1,1,1,1,1,1","315.00","5.56","1180.54","ECR","SEE",NULL,"N",110,98340,98340,0,0
829917,"12488",209,"NNR","03:22","03:22","00:00","00:00","1,1,1,1,1,1,1","225.00","6.01","1186.55","ECR","SEE",NULL,"N",100,98565,98565,0,0
829917,"12488",210,"THB","03:27","03:27","00:00","00:00","1,1,1,1,1,1,1","255.00","7.70","1194.25","ECR","SEE",NULL,"N",110,98850,98850,0,0
829917,"12488",211,"BIGH","03:30","03:30","00:00","00:00","1,1,1,1,1,1,1","165.00","4.63","1198.88","ECR","SEE",NULL,"N",110,99015,99015,0,0
829917,"12488",212,"KHQ","03:32","03:32","00:00","00:00","1,1,1,1,1,1,1","120.00","3.51","1202.39","ECR","SEE",NULL,"N",110,99150,99150,0,0
829917,"12488",213,"NNA","03:42","03:40","03:40","03:38","1,1,1,1,1,1,1","255.00","7.73","1210.12","ECR","SEE",NULL,"N",110,99720,99600,99600,99480
829917,"12488",214,"BNPR","03:46","03:46","00:00","00:00","1,1,1,1,1,1,1","165.00","5.02","1215.14","ECR","SEE",NULL,"N",110,100005,100005,0,0
829917,"12488",215,"KTRH","03:56","03:56","00:00","00:00","1,1,1,1,1,1,1","210.00","6.06","1221.20","ECR","SEE",NULL,"N",110,100575,100575,0,0
829917,"12488",216,"KIBH","04:04","04:04","00:00","00:00","1,1,1,1,1,1,1","135.00","4.01","1225.21","ECR","SEE",NULL,"N",110,101070,101070,0,0
829917,"12488",217,"KUE","04:11","04:11","00:00","00:00","1,1,1,1,1,1,1","90.00","2.64","1227.85","ECR","SEE",NULL,"N",90,101460,101460,0,0
829917,"12488",218,"SIHT","04:16","04:16","00:00","00:00","1,1,1,1,1,1,1","180.00","5.06","1232.91","ECR","SEE",NULL,"N",90,101760,101760,0,0
829917,"12488",219,"BKHR","04:22","04:22","00:00","00:00","1,1,1,1,1,1,1","135.00","4.15","1237.06","ECR","SEE",NULL,"N",110,102120,102120,0,0
829917,"12488",220,"CRR","04:32","04:32","00:00","00:00","1,1,1,1,1,1,1","300.00","7.56","1244.62","ECR","SEE",NULL,"N",110,102720,102720,0,0
829917,"12488",221,"SMO","04:43","04:43","00:00","00:00","1,1,1,1,1,1,1","360.00","11.01","1255.63","ECR","SEE",NULL,"N",110,103380,103380,0,0
829917,"12488",222,"KIR","05:25","05:15","05:15","05:05","1,1,1,1,1,1,1","420.00","11.40","1267.03","NFR","KIR",NULL,"N",110,105900,105300,105300,104700
829917,"12488",223,"DLF","05:35","05:35","00:00","00:00","1,1,1,1,1,1,1","240.00","6.10","1273.13","NFR","KIR",NULL,"N",110,106500,106500,0,0
829917,"12488",224,"RWA","05:40","05:40","00:00","00:00","1,1,1,1,1,1,1","300.00","7.80","1280.93","NFR","KIR",NULL,"N",110,106800,106800,0,0
829917,"12488",225,"RNX","05:44","05:44","00:00","00:00","1,1,1,1,1,1,1","240.00","7.22","1288.15","NFR","KIR",NULL,"N",110,107040,107040,0,0
829917,"12488",226,"PRNA","06:05","05:50","05:50","05:45","1,1,1,1,1,1,1","240.00","6.84","1294.99","NFR","KIR",NULL,"N",110,108300,107400,107400,107100
829917,"12488",227,"KUB","06:15","06:15","00:00","00:00","1,1,1,1,1,1,1","300.00","7.91","1302.90","NFR","KIR",NULL,"N",110,108900,108900,0,0
829917,"12488",228,"GBN","06:18","06:18","00:00","00:00","1,1,1,1,1,1,1","180.00","4.74","1307.64","NFR","KIR",NULL,"N",110,109080,109080,0,0
829917,"12488",229,"JAG","06:22","06:22","00:00","00:00","1,1,1,1,1,1,1","240.00","5.63","1313.27","NFR","KIR",NULL,"N",110,109320,109320,0,0
829917,"12488",230,"SATR","06:26","06:26","00:00","00:00","1,1,1,1,1,1,1","240.00","5.73","1319.00","NFR","KIR",NULL,"N",110,109560,109560,0,0
829917,"12488",231,"KSY","06:30","06:30","00:00","00:00","1,1,1,1,1,1,1","240.00","6.35","1325.35","NFR","KIR",NULL,"N",110,109800,109800,0,0
829917,"12488",232,"ARQ","06:43","06:38","06:30","06:25","1,1,1,1,1,1,1","300.00","7.72","1333.07","NFR","KIR",NULL,"N",110,110580,110280,109800,109500
829917,"12488",233,"ARR","06:52","06:50","06:42","06:40","1,1,1,1,1,1,1","180.00","4.34","1337.41","NFR","KIR",NULL,"N",110,111120,111000,110520,110400
829917,"12488",234,"HOD","06:59","06:59","00:00","00:00","1,1,1,1,1,1,1","240.00","6.21","1343.62","NFR","KIR",NULL,"N",110,111540,111540,0,0
829917,"12488",235,"SMH","07:02","07:02","00:00","00:00","1,1,1,1,1,1,1","180.00","4.91","1348.53","NFR","KIR",NULL,"N",110,111720,111720,0,0
829917,"12488",236,"GPE","07:05","07:05","00:00","00:00","1,1,1,1,1,1,1","180.00","4.61","1353.14","NFR","KIR",NULL,"N",110,111900,111900,0,0
829917,"12488",237,"DLZ","07:07","07:07","00:00","00:00","1,1,1,1,1,1,1","120.00","3.11","1356.25","NFR","KIR",NULL,"N",110,112020,112020,0,0
829917,"12488",238,"FBG","07:34","07:15","07:05","07:00","1,1,1,1,1,1,1","240.00","5.51","1361.76","NFR","KIR",NULL,"N",110,113640,112500,111900,111600
829917,"12488",239,"BTF","07:43","07:43","00:00","00:00","1,1,1,1,1,1,1","240.00","6.02","1367.78","NFR","KIR",NULL,"N",110,114180,114180,0,0
829917,"12488",240,"JBN","00:00","08:00","00:00","08:00","1,1,1,1,1,1,1","240.00","7.26","1375.04","NFR","KIR",NULL,"",0,0,115200,0,115200
